116	1	1	0	0	5	11
117	1	1	0	0	6	11
118	1	1	0	0	7	11
119	1	1	0	0	8	11
120	1	1	0	0	9	11
121	1	1	0	0	0	12
122	1	1	0	0	1	12
123	1	1	0	0	2	12
124	1	1	0	0	3	12
125	1	1	0	0	4	12
126	1	1	0	0	5	12
127	1	1	0	0	6	12
128	1	1	0	0	7	12
129	1	1	0	0	8	12
130	1	1	0	0	9	12
131	1	1	0	0	0	13
132	1	1	0	0	1	13
133	1	1	0	0	2	13
134	1	1	0	0	3	13
135	1	1	0	0	4	13
136	1	1	0	0	5	13
137	1	1	0	0	6	13
138	1	1	0	0	7	13
139	1	1	0	0	8	13
140	1	1	0	0	9	13
141	1	1	0	0	0	14
142	1	1	0	0	1	14
143	1	1	0	0	2	14
144	1	1	0	0	3	14
145	1	1	0	0	4	14
146	1	1	0	0	5	14
147	1	1	0	0	6	14
148	1	1	0	0	7	14
149	1	1	0	0	8	14
150	1	1	0	0	9	14
151	1	1	0	0	0	15
152	1	1	0	0	1	15
153	1	1	0	0	2	15
154	1	1	0	0	3	15
155	1	1	0	0	4	15
156	1	1	0	0	5	15
157	1	1	0	0	6	15
158	1	1	0	0	7	15
159	1	1	0	0	8	15
160	1	1	0	0	9	15
161	1	1	0	0	0	16
162	1	1	0	0	1	16
163	1	1	0	0	2	16
164	1	1	0	0	3	16
165	1	1	0	0	4	16
166	1	1	0	0	5	16
167	1	1	0	0	6	16
168	1	1	0	0	7	16
169	1	1	0	0	8	16
170	1	1	0	0	9	16
171	1	1	0	0	0	17
172	1	1	0	0	1	17
173	1	1	0	0	2	17
174	1	1	0	0	3	17
175	1	1	0	0	4	17
176	1	1	0	0	5	17
177	1	1	0	0	6	17
178	1	1	0	0	7	17
179	1	1	0	0	8	17
180	1	1	0	0	9	17
181	1	1	0	0	0	18
182	1	1	0	0	1	18
183	1	1	0	0	2	18
184	1	1	0	0	3	18
185	1	1	0	0	4	18
186	1	1	0	0	5	18
187	1	1	0	0	6	18
188	1	1	0	0	7	18
189	1	1	0	0	8	18
190	1	1	0	0	9	18
191	1	1	0	0	0	19
192	1	1	0	0	1	19
193	1	1	0	0	2	19
194	1	1	0	0	3	19
195	1	1	0	0	4	19
196	1	1	0	0	5	19
197	1	1	0	0	6	19
198	1	1	0	0	7	19
199	1	1	0	0	8	19
200	1	1	0	0	9	19
